# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.746,389.097,202.83,-19.446,202.913,19.454,9.047,-4.042e-4,9.047,-0.003,5.823,0.534,28.61,-80.6,9.791,0.031,1.045e-5,0.79,-0.006,2.632,0.793,0.812,0.003,1132.668,940.373,2.504,0.599,2.532e7,13.587,39.033,0.347,0.347,0.254,0.035,0.057,0.004,0.009,2.368e-4,0,0,0,0,1.159e-5,0.026,0.077,0.005,87.881,-6.571e-4,1.789,12.471,967.615,338.856,0.05,0.363
2.796,399.21,201.698,-22.536,201.782,22.54,9.337,-4.124e-4,9.337,-0.003,5.797,0.414,28.61,-80.6,9.791,0.02,1.618e-6,-0.845,-0.009,2.632,0.793,0.812,0.003,1132.534,940.318,2.503,0.596,2.516e7,4.965,38.523,0.346,0.346,0.254,0.035,0.057,0.002,0.005,-1.764e-4,0,0,0,0,-1.341e-5,0.026,0.077,0.005,87.837,0.01,1.744,12.405,966.429,338.816,0.05,0.365
2.8,399.976,201.606,-24.282,201.689,24.286,9.359,-4.128e-4,9.359,-0.003,5.795,0.454,28.61,-80.6,9.791,0.025,1.706e-6,-0.843,-0.005,2.632,0.793,0.812,0.003,1132.441,940.314,2.502,0.595,2.515e7,0.327,38.482,0.346,0.346,0.254,0.035,0.057,0.003,0.007,-2.447e-4,0,0,0,0,-1.334e-5,0.026,0.077,0.005,87.834,0.011,1.741,12.4,966.34,338.813,0.004,0.368
2.806,401.124,201.467,-24.384,201.55,24.388,9.392,-4.134e-4,9.392,-0.003,5.793,0.427,28.61,-80.6,9.791,0.032,1.783e-6,-0.815,-0.005,2.632,0.793,0.812,0.003,1132.322,940.314,2.5,0.595,2.513e7,0,38.42,0.346,0.346,0.254,0.035,0.057,0.004,0.009,3.507e-4,0,0,0,0,-1.249e-5,0.026,0.077,0.005,87.829,0.012,1.731,12.393,966.205,338.809,0.006,0.382
2.814,402.844,201.259,-24.351,201.342,24.354,9.442,-4.141e-4,9.442,-0.003,5.789,0.382,28.61,-80.6,9.791,0.042,1.716e-6,-0.763,-0.002,2.632,0.793,0.812,0.003,1132.148,940.314,2.498,0.594,2.51e7,0,38.327,0.346,0.346,0.255,0.035,0.057,0.005,0.012,-2.943e-4,0,0,0,0,-1.098e-5,0.026,0.077,0.005,87.823,0.014,1.717,12.382,966.003,338.802,0.009,0.386
2.827,405.422,200.947,-24.301,201.03,24.303,9.516,-4.148e-4,9.516,-0.002,5.785,0.319,28.61,-80.6,9.791,0.055,1.577e-6,-0.656,-6.382e-4,2.632,0.793,0.812,0.003,1131.904,940.314,2.495,0.594,2.505e7,0,38.189,0.346,0.346,0.255,0.035,0.057,0.006,0.015,-6.513e-5,0,0,0,0,-8.139e-6,0.026,0.077,0.005,87.813,0.017,1.694,12.365,965.701,338.792,0.013,0.388
2.846,409.281,200.481,-24.225,200.564,24.227,9.627,-4.148e-4,9.627,-0.002,5.779,0.24,28.61,-80.6,9.791,0.072,2.286e-6,-0.452,-0.005,2.632,0.793,0.812,0.003,1131.58,940.314,2.49,0.592,2.499e7,0,37.983,0.346,0.346,0.255,0.034,0.057,0.008,0.02,-3.248e-4,0,0,0,0,-3.878e-6,0.026,0.077,0.005,87.803,0.019,1.661,12.34,965.248,338.777,0.019,0.391
2.875,415.053,199.784,-24.108,199.867,24.11,9.794,-4.122e-4,9.794,-0.002,5.772,0.263,28.61,-80.6,9.791,0.067,2.238e-6,-0.117,-0.008,2.632,0.793,0.812,0.003,1131.471,940.314,2.489,0.59,2.489e7,0,37.677,0.346,0.346,0.255,0.034,0.057,0.008,0.018,2.009e-4,0,0,0,0,-2.622e-7,0.026,0.077,0.005,87.795,0.02,1.687,12.302,964.571,338.754,0.029,0.393
2.918,423.673,198.745,-23.932,198.828,23.935,10.043,-4.029e-4,10.043,-0.002,5.759,0.383,28.61,-80.6,9.791,0.04,0,0.262,0.008,2.632,0.793,0.812,0.003,1131.556,940.314,2.49,0.587,2.474e7,0,37.225,0.345,0.345,0.255,0.034,0.057,0.005,0.011,-2.543e-4,0,0,0,0,1.332e-6,0.025,0.077,0.005,87.799,0.018,1.743,12.246,963.56,338.72,0.043,0.396
2.968,433.58,197.553,-23.731,197.636,23.736,10.331,-3.851e-4,10.331,-0.002,5.735,0.523,28.61,-80.6,9.791,0.007,1.038e-6,0.401,0.043,2.632,0.793,0.812,0.003,1131.683,940.314,2.492,0.584,2.457e7,0,36.711,0.345,0.345,0.256,0.033,0.056,8.31e-4,0.002,-1.186e-4,0,0,0,0,3.144e-6,0.025,0.077,0.005,87.817,0.018,1.774,12.182,962.398,338.681,0.05,0.398
3.018,443.428,196.371,-23.536,196.454,23.543,10.617,-3.603e-4,10.617,-0.002,5.707,0.599,28.61,-80.6,9.791,0.012,3.927e-6,-0.39,0.005,2.632,0.793,0.812,0.003,1131.34,940.314,2.487,0.58,2.441e7,0,36.206,0.345,0.345,0.256,0.033,0.056,0.001,0.003,4.936e-5,0,0,0,0,-3.018e-6,0.025,0.077,0.005,87.839,0.019,1.748,12.118,961.243,338.642,0.05,0.401
3.068,453.218,195.199,-23.344,195.282,23.354,10.901,-3.292e-4,10.901,-0.002,5.675,0.681,28.61,-80.6,9.791,0.034,3.574e-6,-0.251,-0.002,2.632,0.793,0.812,0.003,1130.799,940.314,2.48,0.577,2.424e7,0,35.71,0.345,0.345,0.256,0.032,0.056,0.004,0.009,-4.066e-4,0,0,0,0,-1.263e-6,0.025,0.077,0.005,87.856,0.017,1.75,12.054,960.095,338.604,0.05,0.403
3.118,462.948,194.037,-23.157,194.119,23.169,11.184,-2.935e-4,11.184,-0.002,5.639,0.745,28.61,-80.6,9.791,0.05,2.306e-6,0.114,-0.005,2.632,0.793,0.812,0.003,1130.323,940.314,2.474,0.574,2.408e7,0,35.223,0.344,0.344,0.257,0.032,0.056,0.006,0.014,-1.09e-4,0,0,0,0,2.629e-7,0.025,0.077,0.005,87.859,0.006,1.79,11.991,958.954,338.565,0.05,0.406
3.168,472.621,192.884,-22.976,192.965,22.987,11.465,-2.576e-4,11.465,-0.001,5.602,0.698,28.61,-80.6,9.791,0.041,4.372e-6,0.476,0.009,2.632,0.793,0.812,0.003,1130.174,940.314,2.472,0.57,2.392e7,0,34.745,0.344,0.344,0.257,0.031,0.056,0.005,0.011,4.314e-4,0,0,0,0,4.646e-6,0.025,0.077,0.005,87.844,-0.006,1.8,11.928,957.819,338.527,0.05,0.408
3.218,482.237,191.739,-22.8,191.82,22.809,11.744,-2.247e-4,11.744,-0.001,5.57,0.636,28.61,-80.6,9.791,0.027,2.644e-6,0.672,0.024,2.632,0.793,0.812,0.003,1130.087,940.314,2.471,0.567,2.376e7,0,34.275,0.344,0.344,0.257,0.031,0.056,0.003,0.007,-6.293e-5,0,0,0,0,9.376e-6,0.025,0.077,0.005,87.813,-0.012,1.84,11.865,956.692,338.489,0.05,0.41
3.268,491.795,190.604,-22.627,190.684,22.634,12.022,-1.969e-4,12.022,-9.382e-4,5.538,0.585,28.61,-80.6,9.791,0.015,-1.197e-6,0.919,0.058,2.632,0.793,0.812,0.003,1129.985,940.314,2.47,0.564,2.36e7,0,33.815,0.343,0.343,0.258,0.031,0.055,0.002,0.004,-1.228e-4,0,0,0,0,1.777e-5,0.024,0.077,0.005,87.773,-0.014,1.925,11.803,955.571,338.452,0.05,0.413
3.318,501.297,189.476,-22.459,189.557,22.464,12.298,-1.752e-4,12.298,-8.164e-4,5.512,0.472,28.61,-80.6,9.791,0.013,-1.19e-6,-0.857,0.054,2.632,0.793,0.812,0.003,1129.752,940.314,2.467,0.56,2.344e7,0,33.362,0.343,0.343,0.258,0.03,0.055,0.001,0.004,-2.945e-5,0,0,0,0,-1.561e-5,0.024,0.077,0.005,87.728,-0.011,1.958,11.742,954.463,338.414,0.05,0.415
3.368,510.743,188.358,-22.291,188.438,22.296,12.573,-1.582e-4,12.573,-7.207e-4,5.49,0.46,28.61,-80.6,9.791,0.017,3.815e-6,-0.737,0.012,2.632,0.793,0.812,0.003,1129.46,940.314,2.463,0.557,2.329e7,0,32.919,0.343,0.343,0.258,0.03,0.055,0.002,0.005,-4.748e-4,0,0,0,0,-1.169e-5,0.024,0.077,0.005,87.687,-0.006,2.059,11.68,953.408,338.377,0.05,0.418
3.418,520.133,187.247,-22.127,187.327,22.131,12.847,-1.432e-4,12.847,-6.385e-4,5.466,0.413,28.61,-80.6,9.791,0.029,4.82e-6,-0.657,0.003,2.632,0.793,0.812,0.003,1129.069,940.314,2.458,0.554,2.313e7,0,32.482,0.343,0.343,0.259,0.029,0.055,0.003,0.008,-2.873e-4,0,0,0,0,-9.405e-6,0.024,0.077,0.005,87.653,0.002,2.116,11.619,952.359,338.34,0.05,0.422
3.468,529.468,186.145,-21.971,186.225,21.972,13.12,-1.268e-4,13.12,-5.539e-4,5.45,0.231,28.61,-80.6,9.791,0.074,2.015e-6,-0.263,0.017,2.632,0.793,0.812,0.003,1128.273,940.314,2.447,0.551,2.298e7,0,32.051,0.343,0.343,0.259,0.029,0.055,0.008,0.02,1.25e-4,0,0,0,0,-1.522e-6,0.024,0.077,0.005,87.63,0.017,2.008,11.558,951.316,338.303,0.05,0.427
3.518,538.748,185.05,-21.81,185.13,21.811,13.392,-1.043e-4,13.392,-4.461e-4,5.441,0.236,28.61,-80.6,9.791,0.072,3.706e-6,0.383,0.022,2.632,0.793,0.812,0.003,1128.065,940.314,2.445,0.547,2.283e7,0,31.628,0.342,0.342,0.259,0.029,0.055,0.008,0.02,2.109e-4,0,0,0,0,3.275e-6,0.024,0.077,0.005,87.632,0.034,1.971,11.498,950.279,338.267,0.05,0.431
3.568,547.973,183.964,-21.641,184.044,21.647,13.664,-6.988e-5,13.664,-2.93e-4,5.423,0.499,28.61,-80.6,9.791,0.003,2.533e-6,0.485,0.329,2.632,0.793,0.812,0.003,1128.688,940.314,2.453,0.544,2.268e7,0,31.214,0.342,0.342,0.259,0.028,0.054,3.314e-4,7.463e-4,4.401e-4,0,0,0,0,5.304e-6,0.024,0.077,0.005,87.658,0.044,2.099,11.438,949.249,338.23,0.05,0.436
3.618,557.144,182.886,-21.479,182.966,21.49,13.934,-2.109e-5,13.934,-8.671e-5,5.392,0.661,28.61,-80.6,9.79,0.043,4.831e-6,-0.366,0.008,2.632,0.793,0.812,0.003,1127.969,940.314,2.443,0.541,2.253e7,0,30.806,0.342,0.342,0.26,0.028,0.054,0.005,0.012,2.93e-4,0,0,0,0,-3.063e-6,0.023,0.077,0.005,87.684,0.042,2.149,11.379,948.224,338.194,0.05,0.439
3.668,566.262,181.816,-21.326,181.895,21.336,14.203,4.025e-5,14.203,1.624e-4,5.359,0.672,28.61,-80.6,9.79,0.049,4.444e-6,-0.093,0.005,2.632,0.793,0.812,0.003,1127.676,940.314,2.44,0.538,2.238e7,0,30.403,0.342,0.342,0.26,0.027,0.054,0.005,0.013,4.228e-4,0,0,0,0,-1.999e-7,0.023,0.077,0.005,87.696,0.03,2.111,11.319,947.205,338.158,0.05,0.441
3.718,575.326,180.753,-21.176,180.832,21.186,14.47,1.09e-4,14.47,4.318e-4,5.325,0.66,28.61,-80.6,9.79,0.048,3.308e-6,0.229,0.009,2.632,0.793,0.812,0.003,1127.472,940.314,2.437,0.535,2.224e7,0,30.007,0.342,0.342,0.26,0.027,0.054,0.005,0.013,-4.115e-4,0,0,0,0,1.225e-6,0.023,0.077,0.005,87.693,0.014,2.11,11.26,946.193,338.123,0.05,0.444
3.768,584.337,179.698,-21.03,179.776,21.038,14.736,1.792e-4,14.736,6.968e-4,5.293,0.594,28.61,-80.6,9.79,0.031,3.359e-6,0.487,0.009,2.632,0.793,0.812,0.003,1127.464,940.314,2.437,0.532,2.209e7,0,29.618,0.341,0.341,0.261,0.027,0.054,0.003,0.009,2.059e-4,0,0,0,0,5.613e-6,0.023,0.077,0.005,87.674,-0.002,2.102,11.202,945.186,338.087,0.05,0.448
3.818,593.296,178.65,-20.887,178.728,20.894,15,2.458e-4,15,9.388e-4,5.266,0.515,28.61,-80.6,9.79,0.01,-7.978e-7,0.6,0.059,2.632,0.793,0.812,0.003,1127.511,940.314,2.437,0.529,2.195e7,0,29.234,0.341,0.341,0.261,0.026,0.054,0.001,0.002,-3.85e-4,0,0,0,0,8.623e-6,0.023,0.077,0.005,87.646,-0.01,2.108,11.144,944.185,338.052,0.05,0.452
3.868,602.203,177.61,-20.745,177.687,20.751,15.262,3.057e-4,15.262,0.001,5.241,0.494,28.61,-80.6,9.79,0.004,4.836e-6,0.621,0.124,2.632,0.793,0.812,0.003,1127.377,940.314,2.436,0.526,2.18e7,0,28.858,0.341,0.341,0.261,0.026,0.054,4.731e-4,0.001,4.102e-4,0,0,0,0,9.332e-6,0.023,0.077,0.005,87.614,-0.014,2.17,11.086,943.19,338.017,0.05,0.454
3.918,611.057,176.576,-20.604,176.653,20.61,15.524,3.587e-4,15.524,0.001,5.217,0.491,28.61,-80.6,9.79,0.003,4.586e-6,0.647,0.146,2.632,0.793,0.812,0.003,1127.185,940.314,2.433,0.523,2.166e7,0,28.487,0.341,0.341,0.262,0.026,0.053,3.8e-4,0.001,4.324e-4,0,0,0,0,1.024e-5,0.023,0.077,0.005,87.581,-0.012,2.253,11.028,942.2,337.982,0.05,0.459
3.968,619.86,175.549,-20.466,175.626,20.472,15.784,4.061e-4,15.784,0.001,5.192,0.477,28.61,-80.6,9.79,0.001,2.835e-6,-0.483,0.464,2.632,0.793,0.812,0.003,1127.015,940.314,2.431,0.52,2.152e7,0,28.123,0.341,0.341,0.262,0.026,0.053,1.216e-4,-1.583e-4,2.694e-4,0,0,0,0,-5.769e-6,0.022,0.077,0.005,87.548,-0.007,2.323,10.971,941.217,337.947,0.05,0.462
4.018,628.612,174.529,-20.33,174.606,20.335,16.043,4.492e-4,16.043,0.002,5.169,0.467,28.61,-80.6,9.79,0.004,1.064e-6,-0.66,0.098,2.632,0.793,0.812,0.003,1126.787,940.314,2.428,0.517,2.138e7,0,27.764,0.341,0.341,0.262,0.025,0.053,4.216e-4,0.001,3.629e-4,0,0,0,0,-1.092e-5,0.022,0.077,0.005,87.514,-0.003,2.395,10.914,940.239,337.913,0.05,0.465
4.068,637.313,173.516,-20.197,173.592,20.201,16.301,4.895e-4,16.301,0.002,5.146,0.442,28.61,-80.6,9.79,0.011,5.899e-6,-0.627,0.001,2.632,0.793,0.812,0.003,1126.505,940.314,2.424,0.514,2.125e7,0,27.41,0.34,0.34,0.263,0.025,0.053,0.001,0.003,7.017e-5,0,0,0,0,-9.954e-6,0.022,0.077,0.005,87.482,0.003,2.45,10.857,939.267,337.879,0.05,0.468
4.118,645.964,172.509,-20.069,172.586,20.071,16.558,5.3e-4,16.558,0.002,5.126,0.323,28.61,-80.6,9.79,0.046,3.334e-6,-0.527,0.01,2.632,0.793,0.812,0.003,1125.888,940.314,2.416,0.511,2.111e7,0,27.06,0.34,0.34,0.263,0.025,0.053,0.005,0.012,2.769e-4,0,0,0,0,-7.134e-6,0.022,0.077,0.005,87.453,0.016,2.407,10.801,938.3,337.844,0.05,0.472
4.168,654.564,171.509,-19.945,171.585,19.946,16.814,5.745e-4,16.814,0.002,5.115,0.148,28.61,-80.6,9.79,0.098,4.89e-6,-0.043,-0.001,2.632,0.793,0.812,0.003,1125.08,940.314,2.406,0.508,2.097e7,0,26.715,0.34,0.34,0.263,0.024,0.053,0.011,0.026,4.098e-4,0,0,0,0,-4.803e-8,0.022,0.077,0.005,87.438,0.029,2.26,10.745,937.34,337.811,0.05,0.476
4.218,663.115,170.515,-19.817,170.592,19.817,17.069,6.272e-4,17.069,0.002,5.109,0.131,28.61,-80.6,9.79,0.102,3.016e-6,0.554,0.013,2.632,0.793,0.812,0.003,1124.849,940.314,2.403,0.505,2.084e7,0,26.375,0.34,0.34,0.264,0.024,0.053,0.011,0.027,-5.371e-5,0,0,0,0,8.069e-6,0.022,0.077,0.005,87.451,0.034,2.176,10.69,936.384,337.777,0.05,0.478
4.268,671.616,169.527,-19.684,169.604,19.685,17.324,6.891e-4,17.324,0.002,5.1,0.257,28.61,-80.6,9.79,0.061,2.478e-6,1.021,0.015,2.632,0.793,0.812,0.003,1125.165,940.314,2.407,0.502,2.07e7,0,26.04,0.34,0.34,0.264,0.024,0.052,0.007,0.016,-2.308e-4,0,0,0,0,2.77e-5,0.022,0.077,0.005,87.491,0.033,2.148,10.634,935.435,337.743,0.05,0.481
4.318,680.068,168.547,-19.549,168.623,19.555,17.579,7.595e-4,17.579,0.002,5.082,0.465,28.61,-80.6,9.79,0.008,9.815e-7,-1.176,0.121,2.632,0.793,0.812,0.003,1125.634,940.314,2.413,0.5,2.057e7,0,25.711,0.34,0.34,0.264,0.023,0.052,9.011e-4,0.002,-3.644e-5,0,0,0,0,-3.716e-5,0.022,0.077,0.005,87.548,0.029,2.163,10.58,934.49,337.71,0.05,0.483
4.368,688.471,167.573,-19.417,167.649,19.429,17.832,8.36e-4,17.832,0.003,5.052,0.704,28.61,-80.6,9.79,0.088,3.473e-6,-0.918,0.019,2.632,0.793,0.812,0.003,1124.498,940.314,2.398,0.497,2.044e7,0,25.388,0.34,0.34,0.264,0.023,0.052,0.01,0.024,-9.65e-5,0,0,0,0,-2.29e-5,0.021,0.077,0.005,87.602,0.016,2.228,10.525,933.551,337.677,0.05,0.496
4.418,696.825,166.605,-19.292,166.68,19.308,18.084,9.141e-4,18.084,0.003,5.013,0.796,28.61,-80.6,9.79,0.122,4.084e-6,-0.261,0.013,2.632,0.793,0.812,0.003,1123.928,940.314,2.391,0.494,2.03e7,0,25.07,0.34,0.34,0.265,0.023,0.052,0.014,0.032,-2.727e-4,0,0,0,0,-1.873e-6,0.021,0.077,0.005,87.633,-9.519e-4,2.236,10.471,932.618,337.644,0.05,0.499
4.468,705.131,165.643,-19.173,165.718,19.188,18.334,9.888e-4,18.334,0.003,4.975,0.757,28.61,-80.6,9.79,0.112,5.508e-6,0.26,0.014,2.632,0.793,0.812,0.003,1123.872,940.314,2.39,0.491,2.017e7,0,24.754,0.34,0.34,0.265,0.023,0.052,0.013,0.03,-4.524e-4,0,0,0,0,1.877e-6,0.021,0.077,0.005,87.631,-0.016,2.2,10.417,931.69,337.611,0.05,0.503
4.518,713.39,164.688,-19.057,164.762,19.071,18.582,0.001,18.582,0.003,4.937,0.727,28.61,-80.6,9.79,0.104,3.27e-6,0.919,0.021,2.632,0.793,0.812,0.003,1123.807,940.314,2.389,0.488,2.005e7,0,24.445,0.34,0.34,0.265,0.022,0.052,0.012,0.028,-5.598e-6,0,0,0,0,2.38e-5,0.021,0.077,0.005,87.601,-0.024,2.266,10.363,930.767,337.579,0.05,0.506
4.568,721.6,163.737,-18.947,163.811,18.955,18.828,0.001,18.828,0.003,4.904,0.569,28.61,-80.6,9.79,0.052,2.546e-6,1.291,0.035,2.632,0.793,0.812,0.003,1124.268,940.314,2.395,0.486,1.992e7,0,24.138,0.339,0.34,0.266,0.022,0.052,0.006,0.013,-6.056e-5,0,0,0,0,4.744e-5,0.021,0.077,0.005,87.544,-0.026,2.264,10.31,929.85,337.547,0.05,0.51
4.618,729.763,162.793,-18.836,162.866,18.842,19.072,0.001,19.072,0.003,4.879,0.472,28.61,-80.6,9.79,0.018,2.249e-6,1.422,0.094,2.632,0.793,0.812,0.003,1124.517,940.314,2.398,0.483,1.979e7,0,23.838,0.339,0.339,0.266,0.022,0.052,0.002,0.004,4.983e-4,0,0,0,0,5.826e-5,0.021,0.077,0.005,87.474,-0.021,2.349,10.257,928.938,337.514,0.05,0.513
4.668,737.88,161.854,-18.729,161.927,18.732,19.316,0.001,19.316,0.004,4.857,0.368,28.61,-80.6,9.79,0.02,8.843e-6,-1.522,0.044,2.632,0.793,0.812,0.003,1124.329,940.314,2.396,0.48,1.966e7,0,23.542,0.339,0.339,0.266,0.022,0.051,0.002,0.006,-3.41e-4,0,0,0,0,-6.753e-5,0.021,0.077,0.005,87.4,-0.006,2.437,10.204,928.031,337.482,0.05,0.515
4.718,745.949,160.92,-18.628,160.993,18.629,19.558,0.001,19.558,0.004,4.845,0.131,28.61,-80.6,9.79,0.104,7.347e-6,-1.194,0.013,2.632,0.793,0.812,0.003,1123.174,940.314,2.381,0.477,1.954e7,0,23.249,0.339,0.339,0.267,0.021,0.051,0.012,0.028,1.34e-4,0,0,0,0,-4.202e-5,0.021,0.077,0.005,87.331,0.015,2.359,10.151,927.13,337.451,0.05,0.519
4.768,753.972,159.991,-18.525,160.064,18.525,19.8,0.001,19.8,0.004,4.843,0.017,28.61,-80.6,9.79,0.156,1.481e-6,-0.509,0.013,2.632,0.793,0.812,0.003,1122.397,940.314,2.371,0.475,1.941e7,0,22.96,0.339,0.339,0.267,0.021,0.051,0.017,0.041,2.838e-4,0,0,0,0,-7.728e-6,0.02,0.077,0.005,87.288,0.033,2.293,10.099,926.233,337.419,0.05,0.521
4.818,761.948,159.067,-18.416,159.141,18.416,20.042,0.001,20.042,0.004,4.844,0.011,28.61,-80.6,9.79,0.148,4.344e-6,0.251,0.002,2.632,0.793,0.812,0.003,1122.346,940.314,2.37,0.472,1.929e7,0,22.675,0.339,0.339,0.267,0.021,0.051,0.017,0.039,2.093e-4,0,0,0,0,1.906e-6,0.02,0.077,0.005,87.282,0.043,2.296,10.047,925.342,337.388,0.05,0.523
4.868,769.879,158.15,-18.301,158.224,18.302,20.285,0.001,20.285,0.004,4.84,0.171,28.61,-80.6,9.79,0.089,6.324e-6,0.831,0.016,2.632,0.793,0.812,0.003,1122.887,940.314,2.377,0.469,1.916e7,0,22.393,0.339,0.339,0.267,0.021,0.051,0.01,0.024,3.609e-4,0,0,0,0,2.109e-5,0.02,0.077,0.005,87.311,0.046,2.343,9.996,924.456,337.356,0.05,0.525
4.918,777.763,157.237,-18.187,157.311,18.19,20.526,0.001,20.526,0.004,4.826,0.346,28.61,-80.6,9.79,0.022,6.161e-6,1.033,0.041,2.632,0.793,0.812,0.003,1123.532,940.314,2.386,0.467,1.904e7,0,22.116,0.339,0.339,0.268,0.02,0.051,0.002,0.006,2.623e-4,0,0,0,0,3.297e-5,0.02,0.077,0.005,87.36,0.037,2.368,9.945,923.575,337.325,0.05,0.527
4.968,785.602,156.331,-18.077,156.405,18.083,20.767,0.002,20.767,0.004,4.806,0.485,28.61,-80.6,9.79,0.034,-2.717e-6,-1.085,0.039,2.632,0.793,0.812,0.003,1123.249,940.314,2.382,0.464,1.892e7,0,21.843,0.339,0.339,0.268,0.02,0.051,0.004,0.009,1.953e-4,0,0,0,0,-3.677e-5,0.02,0.077,0.005,87.414,0.02,2.347,9.894,922.699,337.294,0.05,0.53
5.018,793.396,155.43,-17.968,155.503,17.979,21.007,0.002,21.007,0.004,4.777,0.623,28.61,-80.6,9.79,0.089,1.38e-6,-0.724,0.017,2.632,0.793,0.812,0.003,1122.439,940.314,2.371,0.461,1.88e7,0,21.574,0.339,0.339,0.268,0.02,0.051,0.01,0.023,-5.442e-5,0,0,0,0,-1.658e-5,0.02,0.077,0.005,87.461,-0.001,2.365,9.843,921.829,337.264,0.05,0.532
5.068,801.145,154.534,-17.866,154.607,17.878,21.245,0.002,21.245,0.005,4.746,0.645,28.61,-80.6,9.79,0.102,4.459e-6,-0.326,0.003,2.632,0.793,0.812,0.003,1122.145,940.314,2.368,0.459,1.868e7,0,21.307,0.339,0.339,0.269,0.02,0.051,0.011,0.027,-4.547e-5,0,0,0,0,-3.406e-6,0.02,0.077,0.005,87.487,-0.02,2.312,9.793,920.963,337.233,0.05,0.534
5.118,808.85,153.643,-17.767,153.715,17.778,21.481,0.002,21.481,0.005,4.713,0.617,28.61,-80.6,9.79,0.095,3.7e-6,0.16,0.006,2.632,0.793,0.812,0.003,1122.09,940.314,2.367,0.456,1.856e7,0,21.044,0.339,0.339,0.269,0.02,0.05,0.011,0.025,4.768e-4,0,0,0,0,8.267e-7,0.02,0.077,0.005,87.491,-0.03,2.276,9.742,920.102,337.203,0.05,0.536
5.168,816.51,152.757,-17.672,152.829,17.68,21.716,0.002,21.716,0.005,4.685,0.523,28.61,-80.6,9.79,0.06,1.498e-6,0.452,1.591e-4,2.632,0.793,0.812,0.003,1122.355,940.314,2.37,0.454,1.844e7,0,20.784,0.339,0.339,0.269,0.019,0.05,0.007,0.015,-4.099e-4,0,0,0,0,6.677e-6,0.02,0.077,0.005,87.474,-0.027,2.211,9.693,919.246,337.173,0.05,0.538
5.218,824.126,151.876,-17.578,151.947,17.584,21.95,0.002,21.95,0.005,4.66,0.457,28.61,-80.6,9.79,0.035,2.798e-6,0.706,0.001,2.632,0.793,0.812,0.003,1122.514,940.314,2.372,0.451,1.832e7,0,20.529,0.339,0.339,0.27,0.019,0.05,0.004,0.009,1.553e-4,0,0,0,0,1.647e-5,0.019,0.077,0.005,87.445,-0.016,2.211,9.643,918.395,337.143,0.05,0.539
5.268,831.697,150.999,-17.487,151.07,17.49,22.182,0.002,22.182,0.005,4.64,0.355,28.61,-80.6,9.79,0.005,2.084e-6,-0.74,0.064,2.632,0.793,0.812,0.003,1122.735,940.314,2.375,0.448,1.821e7,0,20.276,0.339,0.339,0.27,0.019,0.05,5.58e-4,0.001,7.47e-5,0,0,0,0,-1.833e-5,0.019,0.077,0.005,87.408,0.003,2.181,9.594,917.549,337.113,0.05,0.542
5.318,839.226,150.127,-17.396,150.198,17.398,22.414,0.002,22.414,0.005,4.625,0.261,28.61,-80.6,9.79,0.043,3.56e-6,-0.668,0.01,2.632,0.793,0.812,0.003,1122.144,940.314,2.368,0.446,1.809e7,0,20.027,0.339,0.339,0.27,0.019,0.05,0.005,0.011,4.455e-4,0,0,0,0,-1.51e-5,0.019,0.077,0.005,87.371,0.024,2.153,9.545,916.708,337.083,0.05,0.544
5.368,846.71,149.26,-17.306,149.331,17.307,22.645,0.002,22.645,0.005,4.614,0.189,28.61,-80.6,9.79,0.073,2.656e-6,-0.39,0.009,2.632,0.793,0.812,0.003,1121.659,940.314,2.361,0.443,1.798e7,0,19.781,0.339,0.339,0.27,0.018,0.05,0.008,0.019,4.567e-4,0,0,0,0,-5.22e-6,0.019,0.077,0.005,87.344,0.043,2.117,9.496,915.872,337.054,0.05,0.546
5.418,854.152,148.396,-17.215,148.468,17.216,22.875,0.002,22.875,0.005,4.605,0.163,28.61,-80.6,9.79,0.083,3.633e-6,-0.092,3.052e-4,2.632,0.793,0.812,0.003,1121.404,940.314,2.358,0.441,1.786e7,0,19.539,0.339,0.339,0.271,0.018,0.05,0.009,0.021,1.268e-4,0,0,0,0,-2.928e-7,0.019,0.077,0.005,87.332,0.053,2.094,9.448,915.041,337.024,0.05,0.548
