# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
7.922,863.077,64.14,-11.796,64.198,11.796,26.295,0.006,26.295,0.013,2.736,0.063,28.61,-80.6,9.79,0.402,2.771e-5,-1.685,0.012,2.207,0.658,0.376,0.002,1168.485,977.173,2.485,0.191,6.948e6,0,4.4,0.405,0.405,0.278,0.002,0.125,0.047,0.118,-4.835e-4,0,0,0,0,-3.668e-4,0.008,0.077,0.005,85.366,0.004,2.009,9.39,914.044,336.989,0.05,0.567
7.972,866.269,63.551,-11.761,63.61,11.761,26.432,0.006,26.432,0.013,2.74,0.063,28.61,-80.6,9.79,0.409,2.519e-5,-0.9,0.014,2.207,0.658,0.376,0.002,1168.342,977.173,2.483,0.189,6.882e6,0,4.323,0.406,0.406,0.279,0.002,0.125,0.048,0.12,-1.906e-4,0,0,0,0,-1.066e-4,0.008,0.077,0.005,85.301,0.011,2.027,9.369,913.687,336.977,0.05,0.569
8.022,869.432,62.964,-11.721,63.023,11.721,26.569,0.006,26.569,0.013,2.742,0.007,28.61,-80.6,9.79,0.313,2.675e-5,-0.218,0.011,2.207,0.658,0.376,0.002,1170.179,977.173,2.507,0.187,6.818e6,0,4.246,0.406,0.406,0.279,0.002,0.125,0.037,0.092,-4.176e-4,0,0,0,0,-6.384e-6,0.008,0.077,0.005,85.274,0.019,2.118,9.349,913.333,336.964,0.05,0.571
8.072,872.565,62.379,-11.681,62.439,11.682,26.706,0.006,26.706,0.014,2.74,0.058,28.61,-80.6,9.79,0.197,2.641e-5,0.187,0.011,2.207,0.658,0.376,0.002,1172.456,977.173,2.536,0.186,6.754e6,0,4.17,0.406,0.406,0.279,0.002,0.124,0.023,0.058,2.915e-4,0,0,0,0,4.777e-6,0.008,0.077,0.005,85.274,0.026,2.202,9.328,912.983,336.952,0.05,0.573
8.122,875.67,61.796,-11.644,61.856,11.644,26.843,0.006,26.843,0.014,2.736,0.097,28.61,-80.6,9.789,0.12,2.703e-5,0.49,0.016,2.207,0.658,0.376,0.002,1173.97,977.173,2.556,0.184,6.69e6,0,4.096,0.407,0.407,0.28,0.002,0.124,0.014,0.035,-1.382e-4,0,0,0,0,3.336e-5,0.008,0.077,0.005,85.292,0.032,2.223,9.308,912.637,336.94,0.05,0.575
8.172,878.745,61.214,-11.605,61.275,11.606,26.98,0.006,26.98,0.014,2.73,0.165,28.61,-80.6,9.789,0.017,2.582e-5,-0.615,0.059,2.207,0.658,0.376,0.002,1176.048,977.173,2.583,0.182,6.626e6,0,4.022,0.407,0.407,0.28,0.002,0.124,0.002,0.005,4.517e-4,0,0,0,0,-5.351e-5,0.008,0.077,0.005,85.321,0.037,2.298,9.288,912.293,336.928,0.05,0.578
8.222,881.791,60.635,-11.57,60.696,11.572,27.116,0.007,27.116,0.014,2.72,0.19,28.61,-80.6,9.789,0.074,2.583e-5,-0.416,0.007,2.207,0.658,0.376,0.002,1174.855,977.173,2.567,0.181,6.562e6,0,3.949,0.407,0.407,0.281,0.002,0.124,0.009,0.021,6.945e-5,0,0,0,0,-2.496e-5,0.008,0.077,0.005,85.348,0.041,2.295,9.268,911.953,336.916,0.05,0.58
8.272,884.808,60.057,-11.538,60.118,11.539,27.252,0.007,27.252,0.014,2.712,0.174,28.61,-80.6,9.789,0.05,2.632e-5,-0.422,0.014,2.207,0.658,0.376,0.002,1175.338,977.173,2.574,0.179,6.498e6,0,3.876,0.408,0.408,0.281,0.002,0.124,0.006,0.014,1.102e-5,0,0,0,0,-2.619e-5,0.008,0.077,0.005,85.369,0.044,2.204,9.249,911.616,336.904,0.05,0.582
8.322,887.797,59.481,-11.504,59.543,11.506,27.387,0.007,27.387,0.014,2.702,0.198,28.61,-80.6,9.789,0.107,2.613e-5,-0.256,0.006,2.207,0.658,0.376,0.002,1174.168,977.173,2.558,0.177,6.434e6,0,3.805,0.408,0.408,0.282,0.002,0.124,0.012,0.031,3.457e-4,0,0,0,0,-9.865e-6,0.008,0.077,0.005,85.386,0.045,2.21,9.229,911.282,336.892,0.05,0.584
8.372,890.756,58.907,-11.471,58.968,11.473,27.522,0.007,27.522,0.014,2.692,0.204,28.61,-80.6,9.789,0.126,2.618e-5,-0.065,0.005,2.207,0.658,0.376,0.002,1173.753,977.173,2.553,0.175,6.371e6,0,3.735,0.408,0.408,0.282,0.002,0.124,0.015,0.037,-8.099e-5,0,0,0,0,-6.524e-7,0.008,0.077,0.005,85.394,0.043,2.184,9.21,910.951,336.88,0.05,0.586
8.422,893.687,58.334,-11.441,58.396,11.442,27.656,0.007,27.656,0.014,2.682,0.186,28.61,-80.6,9.789,0.098,2.596e-5,0.124,0.005,2.207,0.658,0.376,0.002,1174.307,977.173,2.56,0.174,6.307e6,0,3.664,0.409,0.409,0.283,0.002,0.124,0.011,0.029,-4.02e-4,0,0,0,0,2.405e-6,0.007,0.077,0.005,85.392,0.04,2.119,9.191,910.623,336.869,0.05,0.588
8.472,896.59,57.763,-11.411,57.825,11.412,27.79,0.007,27.79,0.014,2.674,0.165,28.61,-80.6,9.789,0.059,2.606e-5,0.217,0.005,2.207,0.658,0.376,0.002,1175.082,977.173,2.57,0.172,6.244e6,0,3.595,0.409,0.409,0.283,0.002,0.124,0.007,0.017,-2.707e-4,0,0,0,0,7.518e-6,0.007,0.077,0.005,85.384,0.034,2.05,9.172,910.299,336.857,0.05,0.59
8.522,899.464,57.193,-11.379,57.255,11.38,27.924,0.007,27.924,0.014,2.665,0.183,28.61,-80.6,9.789,0.104,2.624e-5,0.306,0.008,2.207,0.658,0.376,0.002,1174.148,977.173,2.558,0.17,6.181e6,0,3.528,0.41,0.41,0.284,0.002,0.124,0.012,0.031,3.489e-5,0,0,0,0,1.516e-5,0.007,0.077,0.005,85.37,0.027,2.071,9.153,909.978,336.846,0.05,0.592
8.572,902.309,56.625,-11.347,56.687,11.349,28.057,0.007,28.057,0.014,2.655,0.206,28.61,-80.6,9.789,0.163,2.674e-5,0.553,0.011,2.207,0.658,0.376,0.002,1172.942,977.173,2.542,0.169,6.119e6,0,3.461,0.41,0.41,0.284,0.002,0.124,0.019,0.048,4.162e-4,0,0,0,0,5.064e-5,0.007,0.077,0.005,85.349,0.021,2.115,9.135,909.66,336.835,0.05,0.593
8.622,905.126,56.058,-11.318,56.121,11.319,28.189,0.007,28.189,0.015,2.645,0.19,28.61,-80.6,9.789,0.134,2.58e-5,0.769,0.013,2.207,0.658,0.376,0.002,1173.515,977.173,2.55,0.167,6.056e6,0,3.395,0.41,0.411,0.285,0.002,0.124,0.015,0.039,3.906e-4,0,0,0,0,9.993e-5,0.007,0.077,0.005,85.316,0.015,2.08,9.117,909.345,336.824,0.05,0.595
8.672,907.915,55.493,-11.289,55.556,11.29,28.321,0.007,28.321,0.015,2.636,0.183,28.61,-80.6,9.789,0.122,2.628e-5,0.913,0.015,2.207,0.658,0.376,0.002,1173.736,977.173,2.553,0.165,5.994e6,0,3.329,0.411,0.411,0.285,0.002,0.124,0.014,0.036,1.326e-4,0,0,0,0,1.436e-4,0.007,0.077,0.005,85.274,0.009,2.07,9.099,909.034,336.813,0.05,0.597
8.722,910.676,54.929,-11.257,54.992,11.259,28.453,0.007,28.453,0.015,2.626,0.213,28.61,-80.6,9.789,0.199,2.754e-5,1.123,0.015,2.207,0.658,0.376,0.002,1172.184,977.173,2.533,0.164,5.933e6,0,3.266,0.411,0.411,0.286,0.002,0.123,0.023,0.058,3.415e-4,0,0,0,0,2.214e-4,0.007,0.077,0.005,85.223,0.005,2.157,9.081,908.725,336.802,0.05,0.598
8.772,913.408,54.367,-11.228,54.43,11.23,28.584,0.007,28.584,0.015,2.615,0.223,28.61,-80.6,9.789,0.229,2.663e-5,1.471,0.016,2.207,0.658,0.376,0.002,1171.567,977.173,2.525,0.162,5.872e6,0,3.203,0.412,0.412,0.286,0.002,0.123,0.027,0.067,4.099e-4,0,0,0,0,3.88e-4,0.007,0.077,0.005,85.158,8.842e-4,2.211,9.063,908.42,336.791,0.05,0.601
8.822,916.112,53.807,-11.203,53.87,11.204,28.714,0.007,28.714,0.015,2.605,0.17,28.61,-80.6,9.789,0.103,2.573e-5,1.706,0.033,2.207,0.658,0.376,0.002,1174.063,977.173,2.557,0.16,5.81e6,0,3.139,0.412,0.412,0.287,0.002,0.123,0.012,0.03,-3.864e-4,0,0,0,0,5.328e-4,0.007,0.077,0.005,85.078,-0.001,2.126,9.045,908.118,336.78,0.05,0.603
8.872,918.789,53.247,-11.179,53.31,11.18,28.844,0.008,28.844,0.015,2.598,0.115,28.61,-80.6,9.789,0.034,2.44e-5,-1.703,0.097,2.207,0.658,0.376,0.002,1175.449,977.173,2.575,0.159,5.748e6,0,3.076,0.413,0.413,0.287,0.002,0.123,0.004,0.01,2.982e-4,0,0,0,0,-5.421e-4,0.007,0.077,0.005,84.992,-0.002,2.034,9.028,907.819,336.77,0.05,0.606
8.922,921.437,52.689,-11.153,52.752,11.153,28.974,0.008,28.974,0.015,2.593,0.094,28.61,-80.6,9.789,0.09,2.57e-5,-1.628,0.036,2.207,0.658,0.376,0.002,1174.307,977.173,2.56,0.157,5.686e6,0,3.015,0.413,0.413,0.288,0.002,0.123,0.01,0.027,2.818e-4,0,0,0,0,-5.059e-4,0.007,0.077,0.005,84.908,-0.002,2.018,9.011,907.523,336.759,0.05,0.608
8.972,924.058,52.132,-11.126,52.196,11.126,29.104,0.008,29.104,0.015,2.589,0.092,28.61,-80.6,9.789,0.095,2.799e-5,-1.493,0.029,2.207,0.658,0.376,0.002,1174.191,977.173,2.559,0.155,5.626e6,0,2.954,0.414,0.414,0.288,0.002,0.123,0.011,0.029,-5.052e-5,0,0,0,0,-4.345e-4,0.007,0.077,0.005,84.83,-7.841e-4,2.041,8.994,907.23,336.749,0.05,0.611
9.022,926.65,51.576,-11.101,51.641,11.101,29.233,0.008,29.233,0.015,2.584,0.068,28.61,-80.6,9.789,0.16,2.616e-5,-1.401,0.02,2.207,0.658,0.376,0.002,1172.874,977.173,2.542,0.154,5.565e6,0,2.894,0.414,0.414,0.289,0.002,0.123,0.018,0.047,-2.397e-4,0,0,0,0,-3.908e-4,0.007,0.077,0.005,84.758,0.002,2.004,8.977,906.941,336.739,0.05,0.613
9.072,929.215,51.022,-11.074,51.087,11.074,29.362,0.008,29.362,0.015,2.582,0.07,28.61,-80.6,9.789,0.156,2.673e-5,-1.085,0.015,2.207,0.658,0.376,0.002,1172.93,977.173,2.542,0.152,5.504e6,0,2.836,0.414,0.414,0.29,0.002,0.123,0.018,0.046,1.406e-4,0,0,0,0,-2.395e-4,0.007,0.077,0.005,84.695,0.006,2.014,8.96,906.654,336.729,0.05,0.614
9.122,931.752,50.469,-11.046,50.534,11.046,29.491,0.008,29.491,0.015,2.577,0.091,28.61,-80.6,9.789,0.096,2.531e-5,-1.073,0.018,2.207,0.658,0.376,0.002,1174.128,977.173,2.558,0.151,5.444e6,0,2.778,0.415,0.415,0.29,0.002,0.123,0.011,0.029,-1.522e-5,0,0,0,0,-2.393e-4,0.006,0.077,0.005,84.642,0.011,2.074,8.944,906.371,336.719,0.05,0.616
9.172,934.262,49.917,-11.023,49.983,11.023,29.62,0.008,29.62,0.015,2.573,0.052,28.61,-80.6,9.789,0.206,2.623e-5,-0.843,0.01,2.207,0.658,0.376,0.002,1171.903,977.173,2.529,0.149,5.383e6,0,2.72,0.415,0.415,0.291,0.002,0.123,0.024,0.06,2.387e-4,0,0,0,0,-1.512e-4,0.006,0.077,0.005,84.594,0.016,1.969,8.927,906.09,336.709,0.05,0.618
9.222,936.744,49.366,-10.998,49.433,10.998,29.748,0.008,29.748,0.016,2.571,0.042,28.61,-80.6,9.789,0.235,2.615e-5,-0.587,0.01,2.207,0.658,0.376,0.002,1171.313,977.173,2.521,0.147,5.323e6,0,2.663,0.416,0.416,0.291,0.002,0.123,0.027,0.069,2.853e-4,0,0,0,0,-7.484e-5,0.006,0.077,0.005,84.558,0.021,1.927,8.911,905.813,336.699,0.05,0.62
9.272,939.199,48.817,-10.97,48.885,10.971,29.877,0.008,29.877,0.016,2.569,0.064,28.61,-80.6,9.789,0.167,2.611e-5,-0.346,0.009,2.207,0.658,0.376,0.002,1172.655,977.173,2.539,0.146,5.263e6,0,2.607,0.416,0.416,0.292,0.002,0.123,0.019,0.049,1.078e-4,0,0,0,0,-2.664e-5,0.006,0.077,0.005,84.535,0.026,1.959,8.895,905.539,336.689,0.05,0.622
9.322,941.626,48.269,-10.942,48.338,10.942,30.005,0.008,30.005,0.016,2.564,0.103,28.61,-80.6,9.789,0.044,2.621e-5,-0.248,0.002,2.207,0.658,0.376,0.002,1175.128,977.173,2.571,0.144,5.204e6,0,2.552,0.417,0.417,0.292,0.002,0.123,0.005,0.013,4.513e-4,0,0,0,0,-1.403e-5,0.006,0.077,0.005,84.52,0.031,2.03,8.879,905.268,336.68,0.05,0.625
9.372,944.026,47.723,-10.916,47.792,10.917,30.133,0.008,30.133,0.016,2.559,0.108,28.61,-80.6,9.789,0.02,2.641e-5,-0.258,-0.013,2.207,0.658,0.376,0.002,1175.599,977.173,2.577,0.142,5.145e6,0,2.497,0.417,0.417,0.293,0.002,0.123,0.002,0.006,4.566e-4,0,0,0,0,-1.547e-5,0.006,0.077,0.005,84.508,0.035,2.014,8.864,904.999,336.67,0.05,0.627
9.422,946.398,47.178,-10.894,47.247,10.895,30.261,0.008,30.261,0.016,2.554,0.076,28.61,-80.6,9.789,0.117,2.605e-5,-0.177,0.005,2.207,0.658,0.376,0.002,1173.608,977.173,2.551,0.141,5.084e6,0,2.442,0.418,0.418,0.294,0.002,0.123,0.014,0.035,4.878e-4,0,0,0,0,-7.469e-6,0.006,0.077,0.005,84.497,0.039,1.893,8.848,904.734,336.661,0.05,0.629
9.472,948.744,46.634,-10.87,46.703,10.871,30.389,0.008,30.389,0.016,2.551,0.073,28.61,-80.6,9.789,0.123,2.603e-5,-0.005,0.006,2.207,0.658,0.376,0.002,1173.491,977.173,2.55,0.139,5.025e6,0,2.389,0.418,0.418,0.294,0.002,0.123,0.014,0.036,1.278e-4,0,0,0,0,-6.947e-9,0.006,0.077,0.005,84.492,0.042,1.845,8.833,904.472,336.652,0.05,0.631
9.522,951.062,46.091,-10.844,46.161,10.844,30.516,0.009,30.516,0.016,2.546,0.1,28.61,-80.6,9.789,0.026,2.611e-5,0.036,0.005,2.207,0.658,0.376,0.002,1175.428,977.173,2.575,0.138,4.966e6,0,2.337,0.419,0.419,0.295,0.002,0.122,0.003,0.008,-4.373e-4,0,0,0,0,3.28e-7,0.006,0.077,0.005,84.493,0.044,1.876,8.818,904.213,336.643,0.05,0.632
9.572,953.353,45.549,-10.82,45.62,10.82,30.643,0.009,30.643,0.016,2.541,0.107,28.61,-80.6,9.789,0.007,2.612e-5,-0.034,0.011,2.207,0.658,0.376,0.002,1175.816,977.173,2.58,0.136,4.907e6,0,2.285,0.42,0.42,0.295,0.002,0.122,7.623e-4,0.002,-1.71e-4,0,0,0,0,-2.923e-7,0.006,0.077,0.005,84.495,0.044,1.854,8.803,903.957,336.634,0.05,0.634
9.622,955.617,45.009,-10.796,45.08,10.797,30.77,0.009,30.77,0.016,2.536,0.103,28.61,-80.6,9.789,0.003,2.607e-5,-0.025,0.026,2.207,0.658,0.376,0.002,1175.878,977.173,2.581,0.134,4.848e6,0,2.233,0.42,0.42,0.296,0.002,0.122,3.484e-4,5.855e-4,-3.542e-4,0,0,0,0,-1.694e-7,0.006,0.077,0.005,84.497,0.044,1.802,8.788,903.704,336.625,0.05,0.635
9.672,957.854,44.47,-10.774,44.542,10.775,30.897,0.009,30.897,0.016,2.531,0.093,28.61,-80.6,9.789,0.028,2.612e-5,0.037,-3.673e-4,2.207,0.658,0.376,0.002,1175.351,977.173,2.574,0.133,4.789e6,0,2.182,0.421,0.421,0.297,0.002,0.122,0.003,0.009,-1.953e-4,0,0,0,0,3.76e-7,0.006,0.077,0.005,84.499,0.042,1.73,8.774,903.455,336.616,0.05,0.637
9.722,960.064,43.931,-10.753,44.004,10.753,31.023,0.009,31.023,0.016,2.527,0.074,28.61,-80.6,9.789,0.092,2.606e-5,0.095,-0.005,2.207,0.658,0.376,0.002,1174.038,977.173,2.557,0.131,4.729e6,0,2.132,0.421,0.421,0.297,0.002,0.122,0.011,0.027,3.395e-4,0,0,0,0,2.452e-6,0.006,0.077,0.005,84.502,0.04,1.63,8.76,903.208,336.607,0.05,0.639
9.772,962.247,43.394,-10.729,43.468,10.73,31.15,0.009,31.15,0.017,2.523,0.09,28.61,-80.6,9.789,0.024,2.599e-5,0.201,0.001,2.207,0.658,0.376,0.002,1175.422,977.173,2.575,0.13,4.671e6,0,2.083,0.422,0.422,0.298,0.002,0.122,0.003,0.007,-5.014e-5,0,0,0,0,1.134e-5,0.006,0.077,0.005,84.51,0.037,1.63,8.745,902.964,336.599,0.05,0.64
9.822,964.403,42.858,-10.702,42.932,10.703,31.276,0.009,31.276,0.017,2.517,0.152,28.61,-80.6,9.789,0.23,2.615e-5,-0.103,0.009,2.207,0.658,0.376,0.002,1171.264,977.173,2.521,0.128,4.614e6,0,2.036,0.422,0.422,0.299,0.002,0.122,0.027,0.068,3.999e-4,0,0,0,0,-3.057e-6,0.005,0.077,0.005,84.518,0.032,1.771,8.731,902.723,336.59,0.05,0.642
9.872,966.533,42.324,-10.678,42.398,10.679,31.401,0.009,31.401,0.017,2.508,0.185,28.61,-80.6,9.789,0.374,2.61e-5,0.198,0.01,2.207,0.658,0.376,0.002,1168.436,977.173,2.484,0.126,4.557e6,0,1.989,0.423,0.423,0.299,0.002,0.122,0.044,0.109,-1.35e-4,0,0,0,0,1.151e-5,0.005,0.077,0.005,84.516,0.028,1.835,8.718,902.485,336.582,0.05,0.644
9.922,968.635,41.791,-10.656,41.865,10.657,31.527,0.009,31.527,0.017,2.499,0.191,28.61,-80.6,9.789,0.415,2.646e-5,0.467,0.011,2.207,0.658,0.376,0.002,1167.624,977.173,2.473,0.125,4.5e6,0,1.942,0.424,0.424,0.3,0.002,0.122,0.049,0.121,4.504e-4,0,0,0,0,6.588e-5,0.005,0.077,0.005,84.5,0.022,1.831,8.704,902.25,336.573,0.05,0.646
9.972,970.712,41.258,-10.633,41.333,10.635,31.651,0.009,31.651,0.017,2.489,0.215,28.61,-80.6,9.789,0.53,2.579e-5,0.841,0.009,2.207,0.658,0.376,0.002,1165.437,977.173,2.445,0.123,4.443e6,0,1.897,0.424,0.425,0.301,0.002,0.122,0.063,0.153,3.524e-4,0,0,0,0,2.196e-4,0.005,0.077,0.005,84.467,0.018,1.893,8.69,902.018,336.565,0.05,0.647
10.022,972.761,40.727,-10.612,40.803,10.614,31.775,0.009,31.775,0.017,2.478,0.208,28.61,-80.6,9.789,0.52,2.648e-5,1.277,0.012,2.207,0.658,0.376,0.002,1165.615,977.173,2.447,0.122,4.385e6,0,1.851,0.425,0.425,0.301,0.002,0.122,0.062,0.151,3.865e-4,0,0,0,0,5.188e-4,0.005,0.077,0.005,84.414,0.013,1.879,8.677,901.789,336.557,0.05,0.648
10.072,974.784,40.197,-10.593,40.273,10.595,31.899,0.01,31.899,0.017,2.468,0.192,28.61,-80.6,9.789,0.469,2.703e-5,1.586,0.014,2.207,0.658,0.376,0.002,1166.571,977.173,2.46,0.12,4.327e6,0,1.806,0.425,0.426,0.302,0.002,0.122,0.055,0.136,-1.46e-4,0,0,0,0,8.216e-4,0.005,0.077,0.005,84.343,0.009,1.846,8.664,901.563,336.549,0.05,0.65
10.122,976.781,39.668,-10.572,39.744,10.574,32.022,0.01,32.022,0.017,2.458,0.205,28.61,-80.6,9.789,0.54,2.696e-5,1.956,0.013,2.207,0.658,0.376,0.002,1165.212,977.173,2.442,0.119,4.271e6,0,1.762,0.426,0.426,0.303,0.002,0.122,0.064,0.155,-2.897e-5,0,0,0,0,0.001,0.005,0.077,0.005,84.254,0.006,1.911,8.651,901.34,336.541,0.05,0.651
10.172,978.751,39.14,-10.552,39.217,10.554,32.145,0.01,32.145,0.017,2.448,0.205,28.61,-80.6,9.789,0.56,2.568e-5,2.349,0.013,2.207,0.658,0.376,0.002,1164.821,977.173,2.437,0.117,4.215e6,0,1.719,0.427,0.427,0.303,0.002,0.122,0.067,0.161,3.305e-4,0,0,0,0,0.002,0.005,0.077,0.005,84.146,0.003,1.952,8.638,901.12,336.534,0.05,0.652
10.222,980.695,38.613,-10.531,38.69,10.533,32.267,0.01,32.267,0.017,2.438,0.213,28.61,-80.6,9.789,0.613,2.615e-5,2.705,0.012,2.207,0.658,0.376,0.002,1163.821,977.173,2.424,0.116,4.159e6,0,1.677,0.427,0.428,0.304,0.002,0.122,0.073,0.175,1.223e-4,0,0,0,0,0.003,0.005,0.077,0.005,84.02,0.002,2.025,8.625,900.903,336.526,0.05,0.653
10.272,982.613,38.087,-10.51,38.164,10.513,32.389,0.01,32.389,0.018,2.426,0.233,28.61,-80.6,9.789,0.718,2.45e-5,3.162,0.011,2.207,0.658,0.376,0.002,1161.858,977.173,2.399,0.114,4.103e6,0,1.636,0.428,0.429,0.305,0.002,0.122,0.087,0.204,8.204e-5,0,0,0,0,0.004,0.005,0.077,0.005,83.873,0.001,2.146,8.613,900.688,336.518,0.05,0.654
10.322,984.504,37.562,-10.494,37.639,10.496,32.51,0.01,32.51,0.018,2.415,0.203,28.61,-80.6,9.789,0.595,2.783e-5,3.615,0.014,2.207,0.658,0.376,0.002,1164.141,977.173,2.428,0.112,4.047e6,0,1.593,0.429,0.429,0.306,0.002,0.122,0.071,0.167,3.925e-4,0,0,0,0,0.005,0.005,0.077,0.005,83.704,0.001,2.125,8.601,900.477,336.511,0.05,0.655
10.372,986.369,37.038,-10.477,37.116,10.478,32.63,0.01,32.63,0.018,2.406,0.18,28.61,-80.6,9.789,0.499,2.721e-5,3.86,0.016,2.207,0.658,0.376,0.002,1165.929,977.173,2.451,0.111,3.99e6,0,1.551,0.429,0.43,0.306,0.002,0.122,0.059,0.139,9.988e-6,0,0,0,0,0.006,0.005,0.077,0.005,83.516,0.002,2.129,8.589,900.269,336.504,0.05,0.656
10.422,988.208,36.514,-10.458,36.593,10.46,32.75,0.01,32.75,0.018,2.397,0.178,28.61,-80.6,9.789,0.5,2.737e-5,4.225,0.014,2.207,0.658,0.376,0.002,1165.902,977.173,2.451,0.109,3.935e6,0,1.511,0.43,0.43,0.307,0.002,0.122,0.059,0.139,1.379e-4,0,0,0,0,0.007,0.005,0.077,0.005,83.314,0.004,2.208,8.577,900.063,336.496,0.05,0.659
10.472,990.02,35.992,-10.444,36.071,10.445,32.87,0.01,32.87,0.018,2.389,0.138,28.61,-80.6,9.789,0.3,2.363e-5,4.424,0.023,2.207,0.658,0.376,0.002,1169.739,977.173,2.501,0.108,3.878e6,0,1.47,0.431,0.431,0.308,0.002,0.122,0.035,0.08,-1.794e-4,0,0,0,0,0.008,0.005,0.077,0.005,83.098,0.006,2.159,8.565,899.861,336.489,0.05,0.661
10.522,991.807,35.47,-10.428,35.55,10.429,32.989,0.01,32.989,0.018,2.383,0.121,28.61,-80.6,9.789,0.207,2.73e-5,4.532,0.031,2.207,0.658,0.376,0.002,1171.56,977.173,2.525,0.106,3.823e6,0,1.43,0.432,0.432,0.309,0.001,0.121,0.024,0.052,-1.195e-4,0,0,0,0,0.009,0.005,0.077,0.005,82.873,0.008,2.182,8.553,899.661,336.482,0.05,0.662
10.572,993.567,34.949,-10.413,35.03,10.413,33.108,0.01,33.108,0.018,2.377,0.098,28.61,-80.6,9.789,0.078,2.627e-5,4.642,0.076,2.207,0.658,0.376,0.002,1174.139,977.173,2.558,0.105,3.767e6,0,1.391,0.432,0.432,0.309,0.001,0.121,0.009,0.013,-3.303e-4,0,0,0,0,0.009,0.004,0.077,0.005,82.644,0.011,2.184,8.542,899.464,336.475,0.05,0.663
10.622,995.302,34.429,-10.398,34.51,10.398,33.227,0.01,33.227,0.018,2.373,0.076,28.61,-80.6,9.789,0.059,2.353e-5,-4.572,0.093,2.207,0.658,0.376,0.002,1174.526,977.173,2.563,0.103,3.711e6,0,1.353,0.433,0.433,0.31,0.001,0.121,0.007,0.026,3.611e-4,0,0,0,0,-0.009,0.004,0.077,0.005,82.413,0.013,2.177,8.531,899.271,336.468,0.05,0.665
10.672,997.01,33.909,-10.382,33.992,10.382,33.345,0.011,33.345,0.018,2.369,0.071,28.61,-80.6,9.789,0.09,2.82e-5,-4.558,0.043,2.207,0.658,0.376,0.002,1173.889,977.173,2.555,0.102,3.656e6,0,1.316,0.434,0.434,0.311,0.001,0.121,0.01,0.036,-2.51e-4,0,0,0,0,-0.009,0.004,0.077,0.005,82.184,0.016,2.232,8.519,899.08,336.462,0.05,0.667
10.722,998.693,33.39,-10.367,33.474,10.367,33.464,0.011,33.464,0.018,2.366,0.059,28.61,-80.6,9.789,0.175,2.508e-5,-4.448,0.017,2.207,0.658,0.376,0.002,1172.174,977.173,2.532,0.1,3.601e6,0,1.279,0.435,0.435,0.312,0.001,0.121,0.02,0.061,-2.162e-4,0,0,0,0,-0.009,0.004,0.077,0.005,81.959,0.018,2.247,8.508,898.892,336.455,0.05,0.669
10.772,1000.349,32.872,-10.35,32.957,10.35,33.582,0.011,33.582,0.018,2.363,0.062,28.61,-80.6,9.789,0.153,2.569e-5,-4.351,0.007,2.207,0.658,0.376,0.002,1172.596,977.173,2.538,0.099,3.547e6,0,1.243,0.436,0.436,0.313,0.001,0.121,0.018,0.054,3.133e-4,0,0,0,0,-0.009,0.004,0.077,0.005,81.739,0.021,2.32,8.498,898.709,336.449,0.05,0.671
10.822,1001.98,32.355,-10.335,32.441,10.335,33.7,0.011,33.7,0.018,2.36,0.054,28.61,-80.6,9.789,0.213,2.638e-5,-4.275,6.365e-4,2.207,0.658,0.376,0.002,1171.396,977.173,2.522,0.097,3.492e6,0,1.207,0.436,0.436,0.314,0.001,0.121,0.025,0.072,-2.485e-4,0,0,0,0,-0.009,0.004,0.077,0.005,81.523,0.023,2.34,8.487,898.535,336.442,0.05,0.672
10.872,1003.585,31.839,-10.321,31.926,10.321,33.818,0.011,33.818,0.019,2.357,0.038,28.61,-80.6,9.789,0.332,2.664e-5,-4.108,-8.676e-4,2.207,0.658,0.376,0.002,1169.051,977.173,2.492,0.096,3.436e6,0,1.172,0.437,0.437,0.315,0.001,0.121,0.039,0.106,-3.499e-4,0,0,0,0,-0.009,0.004,0.077,0.005,81.314,0.025,2.318,8.477,898.364,336.436,0.05,0.674
