# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (kg),Motor mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (m),Reference area (m²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
8.094,1109.13,88.544,-12.625,88.585,12.625,26.662,0.004,26.662,0.008,2.696,0.032,28.61,-80.6,9.789,0.226,5.968e-6,-1.087,-0.004,2.505,0.7,0.676,0.002,1103.754,949.617,2.002,0.264,1.043e7,0,7.087,0.352,0.352,0.294,0.004,0.054,0.024,0.049,3.63e-5,0,0,0,0,-1.145e-4,0.011,0.077,0.005,86.91,0.018,1.734,7.791,887.137,336.02,0.05,0.571
8.144,1113.541,87.914,-12.584,87.955,12.584,26.797,0.004,26.797,0.008,2.696,0.011,28.61,-80.6,9.789,0.18,3.45e-6,-0.801,-0.002,2.505,0.7,0.676,0.002,1104.177,949.617,2.007,0.262,1.036e7,0,6.989,0.352,0.352,0.294,0.004,0.054,0.019,0.039,-1.521e-4,0,0,0,0,-6.295e-5,0.011,0.077,0.005,86.863,0.018,1.845,7.762,886.668,336.003,0.05,0.573
8.194,1117.921,87.286,-12.544,87.327,12.544,26.932,0.004,26.932,0.008,2.695,0.026,28.61,-80.6,9.789,0.164,3.181e-6,-0.565,6.253e-4,2.505,0.7,0.676,0.002,1104.296,949.617,2.009,0.26,1.028e7,0,6.892,0.353,0.353,0.294,0.004,0.054,0.018,0.036,-4.447e-4,0,0,0,0,-3.18e-5,0.011,0.077,0.005,86.829,0.017,1.889,7.734,886.202,335.985,0.05,0.575
8.244,1122.27,86.659,-12.509,86.701,12.509,27.066,0.004,27.066,0.009,2.696,0.034,28.61,-80.6,9.789,0.237,3.176e-6,-0.297,0.001,2.505,0.7,0.676,0.002,1103.505,949.617,1.999,0.258,1.02e7,0,6.796,0.353,0.353,0.295,0.004,0.054,0.026,0.052,-4.982e-4,0,0,0,0,-8.91e-6,0.011,0.077,0.005,86.808,0.018,1.778,7.705,885.74,335.968,0.05,0.576
8.294,1126.587,86.035,-12.474,86.077,12.474,27.201,0.004,27.201,0.009,2.699,0.085,28.61,-80.6,9.789,0.298,3.397e-6,0.066,-7.53e-4,2.505,0.7,0.676,0.002,1102.839,949.617,1.99,0.256,1.012e7,0,6.7,0.353,0.353,0.295,0.004,0.054,0.032,0.065,5.219e-6,0,0,0,0,4.501e-7,0.011,0.077,0.005,86.802,0.018,1.659,7.677,885.28,335.951,0.05,0.578
8.344,1130.874,85.412,-12.437,85.455,12.437,27.336,0.004,27.336,0.009,2.703,0.105,28.61,-80.6,9.789,0.324,3.745e-6,0.484,-0.001,2.505,0.7,0.676,0.002,1102.539,949.617,1.986,0.255,1.005e7,0,6.606,0.353,0.353,0.295,0.004,0.054,0.035,0.07,-2.055e-6,0,0,0,0,2.438e-5,0.011,0.077,0.005,86.816,0.016,1.564,7.649,884.824,335.934,0.05,0.58
8.394,1135.129,84.791,-12.393,84.834,12.393,27.471,0.004,27.471,0.009,2.706,0.013,28.61,-80.6,9.789,0.179,3.181e-6,0.827,-0.001,2.505,0.7,0.676,0.002,1103.965,949.617,2.005,0.253,9.972e6,0,6.512,0.354,0.354,0.296,0.004,0.054,0.019,0.039,-4.41e-5,0,0,0,0,7.217e-5,0.011,0.077,0.005,86.849,0.015,1.697,7.622,884.372,335.918,0.05,0.582
8.444,1139.353,84.172,-12.354,84.216,12.354,27.607,0.004,27.607,0.009,2.704,0.047,28.61,-80.6,9.789,0.132,3.253e-6,1.014,-0.004,2.505,0.7,0.676,0.002,1104.399,949.617,2.01,0.251,9.895e6,0,6.419,0.354,0.354,0.296,0.004,0.054,0.014,0.028,-5.306e-5,0,0,0,0,1.1e-4,0.011,0.077,0.005,86.896,0.013,1.667,7.594,883.923,335.901,0.05,0.584
8.494,1143.546,83.556,-12.312,83.599,12.313,27.742,0.004,27.742,0.009,2.7,0.144,28.61,-80.6,9.789,0.002,2.328e-6,1.101,-0.106,2.505,0.7,0.676,0.002,1105.72,949.617,2.027,0.249,9.82e6,0,6.328,0.354,0.354,0.296,0.004,0.054,2.061e-4,-4.113e-6,-1.186e-4,0,0,0,0,1.318e-4,0.011,0.077,0.005,86.949,0.01,1.752,7.567,883.477,335.884,0.05,0.587
8.544,1147.708,82.941,-12.273,82.985,12.275,27.877,0.004,27.877,0.009,2.691,0.202,28.61,-80.6,9.789,0.082,4.13e-6,-1.047,-0.002,2.505,0.7,0.676,0.002,1104.834,949.617,2.016,0.247,9.745e6,0,6.238,0.354,0.354,0.297,0.004,0.054,0.009,0.018,2.964e-4,0,0,0,0,-1.209e-4,0.011,0.077,0.005,87.003,0.007,1.771,7.54,883.034,335.868,0.05,0.59
8.594,1151.84,82.328,-12.233,82.372,12.237,28.011,0.004,28.011,0.009,2.679,0.288,28.61,-80.6,9.789,0.204,2.159e-6,-0.876,0.003,2.505,0.7,0.676,0.002,1103.539,949.617,1.999,0.246,9.671e6,0,6.15,0.355,0.355,0.297,0.004,0.054,0.022,0.044,2.568e-4,0,0,0,0,-8.582e-5,0.011,0.077,0.005,87.052,0.004,1.855,7.513,882.594,335.852,0.05,0.594
8.644,1155.941,81.718,-12.199,81.761,12.202,28.144,0.004,28.144,0.009,2.665,0.251,28.61,-80.6,9.789,0.161,3.85e-6,-0.64,8.09e-4,2.505,0.7,0.676,0.002,1103.934,949.617,2.004,0.244,9.595e6,0,6.06,0.355,0.355,0.297,0.004,0.054,0.017,0.035,2.032e-4,0,0,0,0,-4.65e-5,0.01,0.077,0.005,87.09,1.078e-4,1.719,7.486,882.158,335.836,0.05,0.596
8.694,1160.012,81.109,-12.165,81.152,12.167,28.277,0.005,28.277,0.009,2.653,0.238,28.61,-80.6,9.789,0.15,3.46e-6,-0.465,-7.49e-4,2.505,0.7,0.676,0.002,1104.004,949.617,2.005,0.242,9.52e6,0,5.972,0.355,0.355,0.298,0.003,0.054,0.016,0.032,-1.69e-4,0,0,0,0,-2.498e-5,0.01,0.077,0.005,87.117,-0.003,1.644,7.46,881.725,335.82,0.05,0.598
8.744,1164.052,80.501,-12.129,80.545,12.132,28.41,0.005,28.41,0.009,2.64,0.263,28.61,-80.6,9.789,0.191,3.453e-6,-0.265,-0.001,2.505,0.7,0.676,0.002,1103.548,949.617,1.999,0.24,9.446e6,0,5.885,0.355,0.355,0.298,0.003,0.054,0.02,0.041,3.312e-4,0,0,0,0,-8.226e-6,0.01,0.077,0.005,87.136,-0.004,1.656,7.434,881.295,335.804,0.05,0.6
8.794,1168.062,79.896,-12.096,79.939,12.098,28.541,0.005,28.541,0.009,2.628,0.229,28.61,-80.6,9.789,0.149,3.297e-6,-0.063,-5.883e-4,2.505,0.7,0.676,0.002,1103.936,949.617,2.004,0.238,9.372e6,0,5.799,0.356,0.356,0.299,0.003,0.054,0.016,0.032,-4.248e-4,0,0,0,0,-4.647e-7,0.01,0.077,0.005,87.144,-0.003,1.566,7.408,880.869,335.788,0.05,0.603
8.844,1172.042,79.292,-12.063,79.335,12.065,28.673,0.005,28.673,0.009,2.617,0.209,28.61,-80.6,9.789,0.125,3.428e-6,0.09,-0.004,2.505,0.7,0.676,0.002,1104.137,949.617,2.007,0.236,9.298e6,0,5.713,0.356,0.356,0.299,0.003,0.054,0.013,0.026,7.567e-5,0,0,0,0,9.668e-7,0.01,0.077,0.005,87.143,-0.001,1.514,7.382,880.445,335.772,0.05,0.606
8.894,1175.991,78.689,-12.032,78.732,12.033,28.803,0.005,28.803,0.009,2.608,0.156,28.61,-80.6,9.789,0.05,3.542e-6,0.19,-0.003,2.505,0.7,0.676,0.002,1104.883,949.617,2.016,0.235,9.224e6,0,5.628,0.356,0.356,0.299,0.003,0.054,0.005,0.011,-1.935e-4,0,0,0,0,4.438e-6,0.01,0.077,0.005,87.136,0.002,1.398,7.356,880.025,335.757,0.05,0.609
8.944,1179.911,78.089,-11.996,78.132,11.998,28.933,0.005,28.933,0.009,2.599,0.211,28.61,-80.6,9.789,0.135,3.952e-6,0.278,-0.002,2.505,0.7,0.676,0.002,1103.959,949.617,2.004,0.233,9.151e6,0,5.546,0.357,0.357,0.3,0.003,0.054,0.014,0.029,2.12e-4,0,0,0,0,9.615e-6,0.01,0.077,0.005,87.124,0.006,1.509,7.331,879.608,335.741,0.05,0.612
8.994,1183.8,77.49,-11.962,77.533,11.964,29.063,0.005,29.063,0.009,2.587,0.249,28.61,-80.6,9.789,0.196,2.798e-6,0.462,-0.007,2.505,0.7,0.676,0.002,1103.294,949.617,1.996,0.231,9.079e6,0,5.465,0.357,0.357,0.3,0.003,0.054,0.021,0.042,-1.13e-5,0,0,0,0,2.696e-5,0.01,0.077,0.005,87.106,0.011,1.597,7.305,879.195,335.726,0.05,0.615
9.044,1187.66,76.892,-11.927,76.935,11.931,29.192,0.005,29.192,0.01,2.573,0.304,28.61,-80.6,9.789,0.283,3.669e-6,0.716,-0.002,2.505,0.7,0.676,0.002,1102.375,949.617,1.984,0.229,9.007e6,0,5.385,0.357,0.357,0.3,0.003,0.053,0.031,0.061,4.717e-4,0,0,0,0,6.584e-5,0.01,0.077,0.005,87.077,0.014,1.735,7.28,878.784,335.711,0.05,0.617
9.094,1191.489,76.297,-11.895,76.34,11.899,29.32,0.005,29.32,0.01,2.558,0.307,28.61,-80.6,9.789,0.293,4.117e-6,1.023,-0.003,2.505,0.7,0.676,0.002,1102.243,949.617,1.982,0.228,8.935e6,0,5.305,0.357,0.358,0.301,0.003,0.053,0.032,0.063,-2.927e-4,0,0,0,0,1.362e-4,0.01,0.077,0.005,87.033,0.017,1.787,7.255,878.377,335.696,0.05,0.62
9.144,1195.289,75.703,-11.863,75.746,11.867,29.448,0.005,29.448,0.01,2.543,0.307,28.61,-80.6,9.789,0.297,4.033e-6,1.325,-0.003,2.505,0.7,0.676,0.002,1102.161,949.617,1.981,0.226,8.863e6,0,5.226,0.358,0.358,0.301,0.003,0.053,0.032,0.064,-4.566e-4,0,0,0,0,2.321e-4,0.01,0.077,0.005,86.974,0.019,1.853,7.231,877.972,335.681,0.05,0.622
9.194,1199.06,75.111,-11.832,75.153,11.835,29.575,0.005,29.575,0.01,2.528,0.291,28.61,-80.6,9.789,0.275,3.575e-6,1.618,-0.007,2.505,0.7,0.676,0.002,1102.343,949.617,1.983,0.224,8.792e6,0,5.147,0.358,0.358,0.302,0.003,0.053,0.03,0.059,3.214e-4,0,0,0,0,3.517e-4,0.01,0.077,0.005,86.901,0.022,1.902,7.206,877.571,335.666,0.05,0.625
9.244,1202.8,74.52,-11.801,74.562,11.804,29.701,0.005,29.701,0.01,2.513,0.284,28.61,-80.6,9.788,0.266,3.263e-6,1.883,-0.008,2.505,0.7,0.676,0.002,1102.4,949.617,1.984,0.222,8.721e6,0,5.07,0.358,0.358,0.302,0.003,0.053,0.029,0.057,-4.732e-7,0,0,0,0,4.839e-4,0.01,0.077,0.005,86.813,0.024,1.983,7.182,877.174,335.651,0.05,0.628
9.294,1206.512,73.93,-11.774,73.973,11.776,29.826,0.005,29.826,0.01,2.501,0.202,28.61,-80.6,9.788,0.133,4.964e-6,2.086,-0.011,2.505,0.7,0.676,0.002,1103.719,949.617,2.001,0.221,8.649e6,0,4.991,0.359,0.359,0.302,0.003,0.053,0.014,0.028,-2.09e-4,0,0,0,0,6.035e-4,0.009,0.077,0.005,86.713,0.026,1.916,7.158,876.779,335.636,0.05,0.63
9.344,1210.193,73.342,-11.744,73.385,11.746,29.951,0.005,29.951,0.01,2.491,0.186,28.61,-80.6,9.788,0.104,3.152e-6,2.188,-0.015,2.505,0.7,0.676,0.002,1103.977,949.617,2.005,0.219,8.578e6,0,4.916,0.359,0.359,0.303,0.003,0.053,0.011,0.022,-3.508e-4,0,0,0,0,6.744e-4,0.009,0.077,0.005,86.606,0.026,1.992,7.134,876.387,335.622,0.05,0.632
9.394,1213.846,72.756,-11.716,72.798,11.717,30.075,0.005,30.075,0.01,2.483,0.163,28.61,-80.6,9.788,0.062,6.346e-6,2.267,-0.026,2.505,0.7,0.676,0.002,1104.376,949.617,2.01,0.217,8.508e6,0,4.84,0.359,0.359,0.303,0.003,0.053,0.007,0.012,1.8e-4,0,0,0,0,7.359e-4,0.009,0.077,0.005,86.494,0.025,2.054,7.11,875.999,335.608,0.05,0.635
9.444,1217.469,72.171,-11.687,72.213,11.688,30.199,0.005,30.199,0.01,2.475,0.149,28.61,-80.6,9.788,0.036,5.488e-6,2.309,-0.04,2.505,0.7,0.676,0.002,1104.617,949.617,2.013,0.215,8.438e6,0,4.766,0.36,0.36,0.303,0.003,0.053,0.004,0.007,-1.835e-4,0,0,0,0,7.752e-4,0.009,0.077,0.005,86.38,0.024,2.137,7.086,875.613,335.593,0.05,0.637
9.494,1221.063,71.587,-11.66,71.63,11.661,30.323,0.005,30.323,0.01,2.468,0.104,28.61,-80.6,9.788,0.049,1.624e-6,-2.304,-0.024,2.505,0.7,0.676,0.002,1104.443,949.617,2.011,0.214,8.368e6,0,4.692,0.36,0.36,0.304,0.003,0.053,0.005,0.011,3.349e-4,0,0,0,0,-7.847e-4,0.009,0.077,0.005,86.264,0.023,2.144,7.063,875.231,335.579,0.05,0.639
9.544,1224.628,71.005,-11.638,71.048,11.638,30.446,0.005,30.446,0.01,2.466,0.001,28.61,-80.6,9.788,0.239,5.151e-6,-2.177,-0.007,2.505,0.7,0.676,0.002,1102.455,949.617,1.985,0.212,8.296e6,0,4.619,0.36,0.36,0.304,0.003,0.053,0.026,0.052,4.527e-5,0,0,0,0,-7.122e-4,0.009,0.077,0.005,86.152,0.02,2.012,7.04,874.852,335.565,0.05,0.641
9.594,1228.163,70.423,-11.614,70.467,11.614,30.569,0.005,30.569,0.01,2.467,0.065,28.61,-80.6,9.788,0.363,4.614e-6,-1.898,-0.004,2.505,0.7,0.676,0.002,1101.185,949.617,1.968,0.21,8.226e6,0,4.547,0.361,0.361,0.305,0.003,0.053,0.04,0.078,2.397e-4,0,0,0,0,-5.506e-4,0.009,0.077,0.005,86.049,0.018,1.947,7.017,874.476,335.551,0.05,0.643
9.644,1231.67,69.843,-11.586,69.887,11.586,30.693,0.006,30.693,0.01,2.471,0.074,28.61,-80.6,9.788,0.388,4.539e-6,-1.565,-0.004,2.505,0.7,0.676,0.002,1100.908,949.617,1.965,0.209,8.156e6,0,4.476,0.361,0.361,0.305,0.003,0.053,0.042,0.083,-2.716e-4,0,0,0,0,-3.803e-4,0.009,0.077,0.005,85.963,0.017,1.983,6.994,874.103,335.537,0.05,0.645
9.694,1235.148,69.265,-11.559,69.309,11.56,30.816,0.006,30.816,0.01,2.475,0.09,28.61,-80.6,9.788,0.423,3.284e-6,-1.216,-0.002,2.505,0.7,0.676,0.002,1100.539,949.617,1.96,0.207,8.087e6,0,4.405,0.361,0.361,0.305,0.003,0.053,0.046,0.091,-4.536e-4,0,0,0,0,-2.334e-4,0.009,0.077,0.005,85.893,0.015,1.985,6.972,873.733,335.524,0.05,0.647
9.744,1238.597,68.688,-11.534,68.732,11.535,30.94,0.006,30.94,0.01,2.48,0.125,28.61,-80.6,9.788,0.493,2.323e-6,-0.829,1.325e-4,2.505,0.7,0.676,0.002,1099.83,949.617,1.951,0.205,8.017e6,0,4.335,0.362,0.362,0.306,0.003,0.053,0.054,0.106,1.64e-4,0,0,0,0,-1.104e-4,0.009,0.077,0.005,85.842,0.013,1.92,6.949,873.366,335.51,0.05,0.65
9.794,1242.017,68.111,-11.508,68.157,11.509,31.064,0.006,31.064,0.01,2.487,0.144,28.61,-80.6,9.788,0.534,3.372e-6,-0.399,-4.505e-4,2.505,0.7,0.676,0.002,1099.398,949.617,1.945,0.203,7.948e6,0,4.266,0.362,0.362,0.306,0.003,0.053,0.059,0.115,-2.192e-4,0,0,0,0,-2.596e-5,0.009,0.077,0.005,85.811,0.013,1.863,6.927,873.002,335.497,0.05,0.653
9.844,1245.408,67.537,-11.479,67.583,11.479,31.189,0.006,31.189,0.011,2.494,0.124,28.61,-80.6,9.788,0.502,3.479e-6,0.031,7.476e-4,2.505,0.7,0.676,0.002,1099.672,949.617,1.949,0.202,7.879e6,0,4.197,0.362,0.363,0.307,0.003,0.053,0.055,0.108,-4.627e-4,0,0,0,0,1.61e-7,0.009,0.077,0.005,85.802,0.012,1.868,6.905,872.641,335.483,0.05,0.654
9.894,1248.77,66.963,-11.456,67.01,11.458,31.314,0.006,31.314,0.011,2.502,0.186,28.61,-80.6,9.788,0.623,2.997e-6,0.472,-0.001,2.505,0.7,0.676,0.002,1098.493,949.617,1.933,0.2,7.809e6,0,4.129,0.363,0.363,0.307,0.003,0.053,0.069,0.134,-2.75e-4,0,0,0,0,3.764e-5,0.009,0.077,0.005,85.814,0.012,1.667,6.883,872.284,335.47,0.05,0.656
9.944,1252.104,66.391,-11.426,66.439,11.427,31.439,0.006,31.439,0.011,2.51,0.15,28.61,-80.6,9.788,0.56,4.452e-6,0.955,0.002,2.505,0.7,0.676,0.002,1099.059,949.617,1.941,0.198,7.74e6,0,4.061,0.363,0.363,0.308,0.003,0.053,0.062,0.12,3.274e-4,0,0,0,0,1.568e-4,0.009,0.077,0.005,85.85,0.013,1.655,6.861,871.929,335.457,0.05,0.658
9.994,1255.409,65.821,-11.392,65.869,11.392,31.565,0.006,31.565,0.011,2.516,0.054,28.61,-80.6,9.788,0.371,2.84e-6,1.319,-1.357e-4,2.505,0.7,0.676,0.002,1100.857,949.617,1.964,0.197,7.673e6,0,3.993,0.363,0.363,0.308,0.003,0.053,0.04,0.079,4.745e-4,0,0,0,0,3.042e-4,0.008,0.077,0.005,85.908,0.013,1.767,6.84,871.577,335.444,0.05,0.66
10.044,1258.686,65.252,-11.363,65.301,11.363,31.691,0.006,31.691,0.011,2.518,0.037,28.61,-80.6,9.788,0.332,4.699e-6,1.574,9.841e-4,2.505,0.7,0.676,0.002,1101.202,949.617,1.969,0.195,7.604e6,0,3.926,0.364,0.364,0.308,0.003,0.053,0.036,0.071,-3.59e-4,0,0,0,0,4.408e-4,0.008,0.077,0.005,85.98,0.014,1.688,6.819,871.229,335.431,0.05,0.662
10.094,1261.935,64.685,-11.333,64.734,11.333,31.817,0.006,31.817,0.011,2.518,0.026,28.61,-80.6,9.788,0.194,3.069e-6,1.777,0.002,2.505,0.7,0.676,0.002,1102.557,949.617,1.986,0.193,7.536e6,0,3.861,0.364,0.364,0.309,0.003,0.053,0.021,0.041,-3.274e-4,0,0,0,0,5.715e-4,0.008,0.077,0.005,86.065,0.015,1.712,6.797,870.883,335.418,0.05,0.664
10.144,1265.155,64.119,-11.302,64.168,11.303,31.942,0.006,31.942,0.011,2.515,0.086,28.61,-80.6,9.788,0.054,4.926e-6,1.863,0.002,2.505,0.7,0.676,0.002,1103.962,949.617,2.004,0.192,7.469e6,0,3.796,0.364,0.364,0.309,0.003,0.053,0.006,0.011,-2.915e-5,0,0,0,0,6.392e-4,0.008,0.077,0.005,86.156,0.017,1.732,6.776,870.541,335.405,0.05,0.667
10.194,1268.347,63.554,-11.274,63.604,11.275,32.068,0.006,32.068,0.011,2.51,0.134,28.61,-80.6,9.788,0.066,3.516e-6,-1.855,-3.576e-6,2.505,0.7,0.676,0.002,1103.806,949.617,2.002,0.19,7.402e6,0,3.732,0.365,0.365,0.31,0.003,0.053,0.007,0.014,4.19e-4,0,0,0,0,-6.454e-4,0.008,0.077,0.005,86.249,0.018,1.731,6.756,870.201,335.393,0.05,0.67
10.244,1271.51,62.991,-11.245,63.041,11.247,32.193,0.006,32.193,0.011,2.501,0.195,28.61,-80.6,9.788,0.217,4.09e-6,-1.755,-8.403e-4,2.505,0.7,0.676,0.002,1102.24,949.617,1.982,0.188,7.335e6,0,3.67,0.365,0.365,0.31,0.003,0.053,0.023,0.046,-1.191e-4,0,0,0,0,-5.876e-4,0.008,0.077,0.005,86.34,0.02,1.767,6.735,869.865,335.38,0.05,0.675
10.294,1274.646,62.43,-11.218,62.48,11.22,32.318,0.006,32.318,0.011,2.49,0.245,28.61,-80.6,9.788,0.344,2.972e-6,-1.559,-8.252e-4,2.505,0.7,0.676,0.002,1100.945,949.617,1.965,0.187,7.268e6,0,3.609,0.366,0.366,0.311,0.002,0.053,0.037,0.074,3.553e-4,0,0,0,0,-4.723e-4,0.008,0.077,0.005,86.423,0.022,1.788,6.715,869.531,335.368,0.05,0.677
10.344,1277.753,61.87,-11.19,61.919,11.194,32.442,0.006,32.442,0.011,2.477,0.307,28.61,-80.6,9.788,0.498,3.131e-6,-1.271,-0.002,2.505,0.7,0.676,0.002,1099.414,949.617,1.945,0.185,7.201e6,0,3.549,0.366,0.366,0.311,0.002,0.052,0.055,0.107,1.167e-4,0,0,0,0,-3.194e-4,0.008,0.077,0.005,86.494,0.024,1.854,6.695,869.201,335.356,0.05,0.68
10.394,1280.833,61.311,-11.165,61.36,11.17,32.566,0.006,32.566,0.011,2.461,0.33,28.61,-80.6,9.788,0.566,3.93e-6,-0.909,-0.002,2.505,0.7,0.676,0.002,1098.737,949.617,1.937,0.183,7.135e6,0,3.489,0.366,0.367,0.311,0.002,0.052,0.063,0.121,4.259e-4,0,0,0,0,-1.664e-4,0.008,0.077,0.005,86.549,0.026,1.846,6.675,868.873,335.344,0.05,0.683
10.444,1283.884,60.753,-11.14,60.802,11.145,32.688,0.007,32.688,0.011,2.443,0.355,28.61,-80.6,9.788,0.641,3.107e-6,-0.512,-0.001,2.505,0.7,0.676,0.002,1098.01,949.617,1.927,0.182,7.068e6,0,3.429,0.367,0.367,0.312,0.002,0.052,0.071,0.138,-3.586e-4,0,0,0,0,-5.385e-5,0.008,0.077,0.005,86.585,0.027,1.865,6.655,868.549,335.332,0.05,0.685
10.494,1286.908,60.197,-11.114,60.246,11.121,32.81,0.007,32.81,0.011,2.425,0.393,28.61,-80.6,9.788,0.742,3.367e-6,-0.064,-9.252e-4,2.505,0.7,0.676,0.002,1097.044,949.617,1.915,0.18,7.003e6,0,3.372,0.367,0.368,0.312,0.002,0.052,0.083,0.16,-1.857e-4,0,0,0,0,-8.509e-7,0.008,0.077,0.005,86.599,0.028,1.936,6.635,868.227,335.32,0.05,0.688
10.544,1289.904,59.642,-11.091,59.69,11.098,32.931,0.007,32.931,0.012,2.405,0.384,28.61,-80.6,9.788,0.738,3.61e-6,0.415,-9.778e-5,2.505,0.7,0.676,0.002,1097.059,949.617,1.915,0.178,6.937e6,0,3.312,0.368,0.368,0.313,0.002,0.052,0.083,0.159,9.807e-5,0,0,0,0,3.66e-5,0.008,0.077,0.005,86.59,0.029,1.92,6.616,867.908,335.308,0.05,0.69
10.594,1292.872,59.088,-11.069,59.136,11.074,33.051,0.007,33.051,0.012,2.387,0.357,28.61,-80.6,9.788,0.689,2.692e-6,0.86,-0.001,2.505,0.7,0.676,0.002,1097.483,949.617,1.92,0.177,6.87e6,0,3.253,0.368,0.368,0.313,0.002,0.052,0.077,0.148,-4.44e-4,0,0,0,0,1.603e-4,0.008,0.077,0.005,86.558,0.029,1.88,6.596,867.592,335.296,0.05,0.692
10.644,1295.813,58.535,-11.045,58.583,11.051,33.169,0.007,33.169,0.012,2.368,0.38,28.61,-80.6,9.788,0.757,4.018e-6,1.299,8.717e-4,2.505,0.7,0.676,0.002,1096.829,949.617,1.912,0.175,6.806e6,0,3.197,0.368,0.369,0.314,0.002,0.052,0.085,0.163,1.977e-4,0,0,0,0,3.728e-4,0.008,0.077,0.005,86.504,0.028,1.985,6.577,867.28,335.285,0.05,0.694
10.694,1298.726,57.983,-11.025,58.031,11.029,33.287,0.007,33.287,0.012,2.351,0.298,28.61,-80.6,9.788,0.567,3.387e-6,1.709,-4.796e-4,2.505,0.7,0.676,0.002,1098.565,949.617,1.934,0.173,6.739e6,0,3.136,0.369,0.369,0.314,0.002,0.052,0.063,0.121,3.267e-4,0,0,0,0,6.575e-4,0.007,0.077,0.005,86.428,0.027,1.845,6.558,866.97,335.273,0.05,0.696
10.744,1301.611,57.432,-11.005,57.48,11.008,33.405,0.007,33.405,0.012,2.338,0.237,28.61,-80.6,9.788,0.416,1.673e-6,1.99,-0.001,2.505,0.7,0.676,0.002,1099.994,949.617,1.953,0.172,6.673e6,0,3.078,0.369,0.369,0.315,0.002,0.052,0.045,0.088,-4.677e-4,0,0,0,0,9.084e-4,0.007,0.077,0.005,86.336,0.025,1.758,6.54,866.663,335.262,0.05,0.699
10.794,1304.469,56.883,-10.982,56.93,10.985,33.521,0.007,33.521,0.012,2.326,0.246,28.61,-80.6,9.788,0.446,2.207e-6,2.228,1.328e-4,2.505,0.7,0.676,0.002,1099.673,949.617,1.949,0.17,6.608e6,0,3.023,0.37,0.37,0.315,0.002,0.052,0.049,0.094,-9.411e-5,0,0,0,0,0.001,0.007,0.077,0.005,86.23,0.024,1.867,6.521,866.359,335.251,0.05,0.702
10.844,1307.3,56.334,-10.962,56.382,10.964,33.637,0.007,33.637,0.012,2.314,0.217,28.61,-80.6,9.788,0.372,4.308e-6,2.463,0.002,2.505,0.7,0.676,0.002,1100.366,949.617,1.958,0.169,6.544e6,0,2.968,0.37,0.37,0.316,0.002,0.052,0.041,0.077,3.15e-4,0,0,0,0,0.001,0.007,0.077,0.005,86.113,0.022,1.881,6.503,866.058,335.239,0.05,0.705
10.894,1310.103,55.787,-10.942,55.834,10.944,33.753,0.007,33.753,0.012,2.304,0.178,28.61,-80.6,9.788,0.266,2.829e-6,2.633,-2.413e-4,2.505,0.7,0.676,0.002,1101.394,949.617,1.971,0.167,6.479e6,0,2.912,0.37,0.371,0.316,0.002,0.052,0.029,0.055,-1.828e-4,0,0,0,0,0.002,0.007,0.077,0.005,85.985,0.021,1.871,6.484,865.76,335.228,0.05,0.707
10.944,1312.878,55.24,-10.925,55.288,10.925,33.868,0.007,33.868,0.012,2.297,0.109,28.61,-80.6,9.788,0.06,3.609e-6,2.72,0.003,2.505,0.7,0.676,0.002,1103.457,949.617,1.998,0.165,6.413e6,0,2.857,0.371,0.371,0.317,0.002,0.052,0.006,0.011,-4.553e-4,0,0,0,0,0.002,0.007,0.077,0.005,85.851,0.02,1.768,6.466,865.464,335.217,0.05,0.71
10.994,1315.627,54.694,-10.903,54.742,10.903,33.982,0.007,33.982,0.012,2.291,0.125,28.61,-80.6,9.788,0.108,3.491e-6,2.748,0.004,2.505,0.7,0.676,0.002,1102.939,949.617,1.991,0.164,6.35e6,0,2.805,0.371,0.371,0.317,0.002,0.052,0.011,0.021,-3.565e-4,0,0,0,0,0.002,0.007,0.077,0.005,85.714,0.018,1.911,6.448,865.172,335.207,0.05,0.712
